09.58.10.369 23	0.414375	-0.129375	22.225000	0.009062	0.356875	25.743750	0.151562	0.220312	23.506250	0.205937	0.503750	23.006250	0.013750	0.354062	22.831250	0.098437	0.285625	23.512500	0.253437	0.186875	23.068750	0.155625	0.469375	23.068750	0.180000	0.460625	22.843750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	071
09.58.10.706 23	0.422500	-0.130937	22.231250	0.007812	0.356250	25.775000	0.139062	0.225625	23.568750	0.211875	0.505312	23.031250	0.015000	0.354687	22.862500	0.088750	0.323750	23.493750	0.245312	0.229687	22.981250	0.157812	0.472500	23.056250	0.192500	0.456250	22.862500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	072
09.58.11.040 23	0.420312	-0.131250	22.225000	0.015937	0.347500	25.737500	0.145000	0.218437	23.581250	0.215312	0.498750	22.993750	0.007812	0.352187	22.887500	0.092187	0.319375	23.512500	0.250937	0.201875	23.012500	0.159687	0.468125	23.025000	0.182500	0.473750	22.856250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	073
09.58.11.377 23	0.409375	-0.124062	22.231250	0.014687	0.364062	25.768750	0.148437	0.219687	23.643750	0.210312	0.498750	23.037500	0.017812	0.349375	22.887500	0.104687	0.285625	23.512500	0.265625	0.168125	23.050000	0.154062	0.471562	23.062500	0.183125	0.462187	22.850000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	074
09.58.11.710 23	0.424687	-0.123125	22.212500	0.010625	0.356250	25.787500	0.145000	0.202812	23.606250	0.194062	0.502500	23.012500	0.010000	0.343750	22.887500	0.075937	0.342500	23.493750	0.255625	0.229062	23.100000	0.151875	0.462812	23.043750	0.185937	0.455625	22.906250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	075
09.58.12.048 23	0.422500	-0.127500	22.256250	0.009687	0.345937	25.837500	0.142187	0.216250	23.562500	0.208437	0.498437	23.087500	0.004062	0.347500	22.900000	0.098750	0.292812	23.512500	0.258125	0.195937	23.087500	0.161562	0.463750	23.000000	0.186250	0.457812	22.837500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	076
09.58.12.382 23	0.414375	-0.118750	22.281250	0.010000	0.337812	25.787500	0.147187	0.219375	23.656250	0.214062	0.501250	23.068750	0.004687	0.348125	22.925000	0.109375	0.301875	23.556250	0.256562	0.175625	23.018750	0.152812	0.458437	23.081250	0.186562	0.463750	22.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	077
09.58.12.719 23	0.407500	-0.127812	22.287500	0.013437	0.341875	25.750000	0.144062	0.206250	23.693750	0.209375	0.500625	23.075000	0.002500	0.351562	22.875000	0.080312	0.339062	23.481250	0.240625	0.234375	23.025000	0.162187	0.454687	23.056250	0.182500	0.451875	22.925000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	078
09.58.13.054 23	0.419687	-0.134375	22.262500	0.014687	0.349062	25.787500	0.147187	0.210625	23.625000	0.216250	0.492500	23.050000	0.003437	0.343750	22.925000	0.096250	0.288125	23.562500	0.260000	0.187500	23.087500	0.160625	0.459687	23.062500	0.187500	0.446875	22.856250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	079
09.58.13.392 23	0.424062	-0.131562	22.268750	0.022500	0.348437	25.756250	0.141875	0.213125	23.650000	0.211250	0.491562	23.075000	0.009687	0.344062	22.887500	0.100937	0.310312	23.550000	0.260937	0.200625	23.075000	0.151875	0.457187	23.068750	0.185625	0.458125	22.918750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	080
09.58.13.724 23	0.406875	-0.124062	22.250000	0.006875	0.347812	25.800000	0.152187	0.200312	23.625000	0.209062	0.500937	23.018750	0.004375	0.347187	22.912500	0.082187	0.323437	23.481250	0.249375	0.226562	23.087500	0.156875	0.448750	23.075000	0.188125	0.444062	22.937500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	081
09.58.14.060 23	0.425937	-0.128750	22.237500	0.005000	0.356562	25.800000	0.149687	0.212500	23.662500	0.210312	0.499062	23.043750	0.006250	0.334687	22.950000	0.099062	0.280000	23.506250	0.265937	0.177812	23.125000	0.158750	0.455937	23.093750	0.195000	0.454375	22.956250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	082
09.58.14.397 23	0.420625	-0.141250	22.268750	0.015312	0.336875	25.737500	0.140625	0.213750	23.643750	0.217812	0.491562	23.081250	0.006875	0.335000	22.937500	0.089687	0.328750	23.550000	0.267500	0.215625	23.118750	0.173125	0.464687	23.062500	0.191250	0.454687	22.912500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	083
09.58.14.730 23	0.424062	-0.135937	22.268750	0.018750	0.341250	25.800000	0.165000	0.200937	23.706250	0.218750	0.497187	23.087500	-0.011250	0.331250	22.937500	0.094062	0.294062	23.568750	0.252500	0.200625	23.062500	0.163437	0.464687	23.068750	0.188125	0.444062	22.943750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	084
09.58.15.068 23	0.426562	-0.139687	22.268750	0.003125	0.336250	25.831250	0.148125	0.199062	23.718750	0.211562	0.492500	23.087500	0.005937	0.337500	22.856250	0.109375	0.295625	23.518750	0.271250	0.183437	23.100000	0.159062	0.462187	23.081250	0.197187	0.450625	22.912500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	085
09.58.15.404 23	0.429062	-0.136250	22.281250	0.011875	0.334062	25.806250	0.148437	0.199687	23.743750	0.214687	0.488125	23.100000	0.002812	0.333750	22.931250	0.082500	0.324375	23.568750	0.264375	0.214375	23.087500	0.168125	0.454375	23.068750	0.187187	0.451562	22.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	086
09.58.15.737 23	0.416875	-0.135937	22.281250	0.012812	0.329375	25.818750	0.148125	0.203125	23.668750	0.217812	0.492500	23.087500	0.005937	0.331250	22.906250	0.103437	0.270312	23.543750	0.265937	0.177812	23.131250	0.158125	0.450312	23.075000	0.195625	0.445625	22.906250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	087
09.58.16.071 23	0.415625	-0.140625	22.287500	0.018125	0.342500	25.843750	0.151875	0.206250	23.743750	0.212187	0.498125	23.056250	0.003125	0.333750	22.925000	0.107187	0.305625	23.575000	0.256250	0.186562	23.118750	0.157812	0.440312	23.131250	0.200625	0.450625	22.943750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	088
09.58.16.409 23	0.408750	-0.141562	22.281250	0.015937	0.352812	25.800000	0.142500	0.199375	23.712500	0.217500	0.488437	23.118750	-0.005000	0.335312	22.975000	0.085937	0.296562	23.568750	0.267187	0.218750	23.131250	0.159062	0.453750	23.106250	0.204375	0.448437	22.968750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	089
09.58.16.744 23	0.424687	-0.141250	22.275000	0.028125	0.345000	25.806250	0.152812	0.212187	23.775000	0.220000	0.496875	23.112500	0.012812	0.324062	23.006250	0.120937	0.272812	23.625000	0.276250	0.157500	23.162500	0.162187	0.447812	23.125000	0.201250	0.452812	22.962500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	090
09.58.17.078 23	0.418437	-0.147812	22.287500	0.010000	0.332812	25.793750	0.148750	0.205000	23.743750	0.221875	0.488125	23.106250	0.009687	0.338125	22.968750	0.092812	0.328125	23.643750	0.258437	0.210937	23.175000	0.169687	0.451562	23.087500	0.198750	0.454062	22.968750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	091
09.58.17.415 23	0.423437	-0.136562	22.275000	0.020937	0.324062	25.818750	0.148750	0.201562	23.800000	0.220625	0.488125	23.106250	0.006875	0.343437	22.993750	0.110000	0.273125	23.631250	0.257187	0.188125	23.187500	0.162812	0.439375	23.112500	0.198750	0.443125	22.993750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	092
