14.57.03.770 23	-0.153437	-0.873750	1.261250	-0.027500	-0.452812	1.403437	0.080625	-0.155312	1.284375	0.093125	-0.194687	1.241875	-0.303125	-0.054687	1.250937	-0.077500	-0.440625	1.243750	-0.103437	1.161250	1.225625	-0.029687	-0.107187	1.243437	-2.048000	-0.175375	0.343813	-1.213188	-0.126125	0.033063	-1.095500	-0.176688	0.135000	1719	143
14.57.04.101 23	-0.149687	-0.870000	1.259687	-0.041562	-0.458750	1.404375	0.074687	-0.154687	1.280625	0.099375	-0.205312	1.242187	-0.311250	-0.040312	1.251875	-0.086875	-0.424687	1.244062	-0.109375	1.160625	1.227500	-0.023750	-0.108125	1.242500	-2.048000	-0.175438	0.344313	-1.210875	-0.125000	0.033625	-1.095000	-0.177000	0.135688	1719	145
14.57.04.432 23	-0.152500	-0.877812	1.260625	-0.029375	-0.458750	1.404062	0.081250	-0.162500	1.283437	0.108437	-0.197187	1.241562	-0.306875	-0.055000	1.251562	-0.086562	-0.441875	1.245625	-0.113750	1.171250	1.222812	-0.030625	-0.112500	1.242187	-2.048000	-0.174875	0.343688	-1.212688	-0.126125	0.034750	-1.095375	-0.177125	0.135125	1719	147
14.57.04.765 23	-0.152812	-0.873125	1.261562	-0.028125	-0.453437	1.403750	0.083750	-0.156562	1.283125	0.105937	-0.195312	1.239687	-0.313750	-0.056250	1.254375	-0.083750	-0.441250	1.243750	-0.104062	1.161250	1.226562	-0.040000	-0.109375	1.245000	-2.048000	-0.174125	0.344438	-1.210500	-0.123875	0.036250	-1.094875	-0.178375	0.135500	1719	149
14.57.05.099 23	-0.158125	-0.867500	1.260312	-0.031562	-0.458125	1.399687	0.089062	-0.155000	1.284687	0.106562	-0.198750	1.242500	-0.315937	-0.048750	1.253750	-0.077812	-0.440937	1.246250	-0.111562	1.163125	1.227187	-0.038437	-0.115000	1.244062	-2.048000	-0.174313	0.343813	-1.209875	-0.124063	0.035000	-1.093250	-0.177250	0.135875	1719	151
14.57.05.428 23	-0.150625	-0.868750	1.259687	-0.041562	-0.457500	1.403437	0.084062	-0.150625	1.283437	0.104687	-0.190625	1.242812	-0.318125	-0.044062	1.252500	-0.089687	-0.435937	1.248125	-0.108750	1.165000	1.228437	-0.035000	-0.110625	1.245312	-2.048000	-0.174625	0.343000	-1.212188	-0.124938	0.035000	-1.093750	-0.177750	0.135375	1719	153
14.57.05.760 23	-0.149062	-0.907187	1.260937	-0.017187	-0.481875	1.401875	0.081875	-0.178437	1.284687	0.109375	-0.224687	1.240625	-0.309062	-0.085312	1.253125	-0.070000	-0.470937	1.246250	-0.101875	1.135937	1.229062	-0.030625	-0.141562	1.246250	-2.048000	-0.174688	0.344500	-1.210250	-0.125750	0.034000	-1.093625	-0.176500	0.136625	1719	155
14.57.06.091 23	-0.150625	-0.894687	1.260312	-0.034687	-0.498750	1.402500	0.093437	-0.169062	1.284375	0.108750	-0.230312	1.241875	-0.302187	-0.079375	1.252187	-0.074375	-0.466562	1.244687	-0.094062	1.134375	1.225625	-0.028437	-0.147187	1.245000	-2.048000	-0.174500	0.343375	-1.210500	-0.125250	0.034125	-1.094625	-0.176688	0.137063	1719	157
14.57.06.423 23	-0.148437	-0.907812	1.261562	-0.039062	-0.501875	1.403125	0.099375	-0.200625	1.284062	0.119687	-0.235625	1.240625	-0.311562	-0.081250	1.252500	-0.080000	-0.472500	1.244062	-0.093437	1.122500	1.229062	-0.022187	-0.152500	1.245625	-2.048000	-0.174688	0.344563	-1.210688	-0.125750	0.036750	-1.095813	-0.176563	0.137938	1719	159
14.57.06.758 23	-0.154687	-0.864687	1.261250	-0.038125	-0.467500	1.400312	0.073750	-0.157500	1.282187	0.112812	-0.189062	1.243437	-0.315312	-0.039062	1.252187	-0.092812	-0.440312	1.246250	-0.111250	1.169687	1.227500	-0.036250	-0.118125	1.245312	-2.048000	-0.175313	0.342625	-1.210500	-0.125188	0.035375	-1.095375	-0.177000	0.135875	1719	161
14.57.07.087 23	-0.157187	-0.865625	1.260312	-0.035312	-0.474375	1.398750	0.086250	-0.153437	1.282812	0.105625	-0.192187	1.242187	-0.322812	-0.058125	1.255000	-0.079062	-0.438125	1.247187	-0.104062	1.163750	1.227500	-0.031562	-0.106562	1.245312	-2.048000	-0.174563	0.343938	-1.211188	-0.124438	0.035938	-1.094750	-0.177000	0.134250	1719	163
14.57.07.418 23	-0.155937	-0.873437	1.260312	-0.033750	-0.463125	1.401250	0.089062	-0.163125	1.285937	0.104062	-0.197812	1.243437	-0.315625	-0.053437	1.254687	-0.094687	-0.443750	1.247187	-0.111250	1.157500	1.230000	-0.033437	-0.112500	1.246875	-2.048000	-0.174875	0.344688	-1.209313	-0.124438	0.035000	-1.093750	-0.177000	0.135250	1719	165
14.57.07.750 23	-0.159687	-0.871562	1.260937	-0.022812	-0.459062	1.402187	0.082500	-0.156562	1.284687	0.096562	-0.199375	1.241250	-0.307812	-0.051562	1.253750	-0.081562	-0.445625	1.248125	-0.100625	1.163750	1.231250	-0.025000	-0.118437	1.245937	-2.048000	-0.174438	0.345563	-1.209313	-0.125750	0.037188	-1.095250	-0.176250	0.137250	1719	167
14.57.08.081 23	-0.153750	-0.873125	1.258750	-0.037812	-0.455937	1.406250	0.089062	-0.150625	1.285312	0.099687	-0.200937	1.241875	-0.304375	-0.054687	1.255937	-0.082187	-0.442812	1.247812	-0.101250	1.170937	1.230000	-0.037812	-0.125000	1.245312	-2.048000	-0.177063	0.344625	-1.211813	-0.126938	0.037000	-1.094500	-0.177250	0.137250	1721	169
14.57.08.412 23	-0.160000	-0.874375	1.261250	-0.032812	-0.453750	1.404687	0.086875	-0.159687	1.284062	0.099687	-0.195625	1.243125	-0.317500	-0.048750	1.255937	-0.087500	-0.444375	1.246562	-0.105937	1.169375	1.228125	-0.031250	-0.110000	1.245312	-2.048000	-0.177813	0.345625	-1.209313	-0.131563	0.035500	-1.094563	-0.178563	0.136938	1721	171
14.57.08.742 23	-0.151562	-0.871875	1.260312	-0.026250	-0.453437	1.400937	0.082500	-0.165937	1.283750	0.102187	-0.202812	1.242812	-0.312500	-0.055312	1.256562	-0.091250	-0.433750	1.249687	-0.101875	1.160937	1.229375	-0.033437	-0.122187	1.245625	-2.048000	-0.178313	0.343813	-1.208938	-0.129500	0.035000	-1.094813	-0.181750	0.135563	1721	173
14.57.09.073 23	-0.154375	-0.880937	1.261562	-0.036875	-0.459687	1.400937	0.075000	-0.160000	1.288437	0.116250	-0.204375	1.242812	-0.306875	-0.054062	1.254687	-0.081562	-0.426250	1.249687	-0.108125	1.167500	1.229062	-0.033125	-0.119687	1.245000	-2.048000	-0.178625	0.344438	-1.208563	-0.131125	0.035063	-1.091438	-0.179938	0.138063	1721	175
14.57.09.405 23	-0.163125	-0.876562	1.260312	-0.030312	-0.470312	1.401250	0.080312	-0.156250	1.288437	0.110000	-0.197812	1.244062	-0.307187	-0.065625	1.254375	-0.073125	-0.446875	1.248750	-0.099375	1.161562	1.229062	-0.031562	-0.119375	1.243437	-2.048000	-0.178063	0.345313	-1.209500	-0.130438	0.035875	-1.093750	-0.181563	0.137438	1721	177
14.57.09.736 23	-0.154375	-0.877812	1.260312	-0.030312	-0.455937	1.403750	0.090000	-0.158125	1.288750	0.102500	-0.199375	1.240312	-0.314375	-0.050937	1.258125	-0.080937	-0.442187	1.248437	-0.103437	1.163750	1.228750	-0.033750	-0.114375	1.242500	-2.048000	-0.178500	0.345125	-1.209500	-0.131063	0.034313	-1.093563	-0.179938	0.136500	1721	179
14.57.10.068 23	-0.151562	-0.888125	1.260000	-0.024062	-0.463437	1.402500	0.089375	-0.165312	1.286250	0.104062	-0.195937	1.241250	-0.322187	-0.055000	1.255937	-0.085625	-0.435937	1.249062	-0.105312	1.165000	1.230312	-0.031875	-0.114375	1.245000	-2.048000	-0.178313	0.344625	-1.209375	-0.130000	0.033813	-1.093250	-0.180750	0.135375	1721	181
